NACA 4412 w/ rotation
Re 50000
Mach 0











-1.800000000000000000e+02 0.000000000000000000e+00 4.379244416871264090e-02
-1.765900000000000034e+02 1.641926758620685101e-01 4.813954616803826914e-02
-1.731799999999999784e+02 3.283853517241382969e-01 6.111851028174405953e-02
-1.697700000000000102e+02 3.204851440540061325e-01 8.254319601808346452e-02
-1.663600000000000136e+02 3.236199296987789520e-01 1.121063072241279546e-01
-1.629499999999999886e+02 3.411459017496236146e-01 1.493837553840152710e-01
-1.595399999999999920e+02 3.638356041462197932e-01 1.938406814693761637e-01
-1.561300000000000239e+02 3.874253981814131942e-01 2.448390510504208917e-01
-1.527199999999999989e+02 4.095519997217457187e-01 3.016467150916892770e-01
-1.493100000000000023e+02 4.287360185956526348e-01 3.634478080947238787e-01
-1.459000000000000057e+02 4.439789252245155970e-01 4.293543363047749306e-01
-1.424899999999999807e+02 4.545824059103758530e-01 4.984187918382585458e-01
-1.390800000000000125e+02 4.600597133541630690e-01 5.696476140507753527e-01
-1.356700000000000159e+02 4.600888285232505037e-01 6.420153074577978902e-01
-1.322599999999999909e+02 4.544859070787026223e-01 7.144790162116646526e-01
-1.288499999999999943e+02 4.431889568830472137e-01 7.859933486610818365e-01
-1.254399999999999977e+02 4.262467226831189171e-01 8.555252419646377504e-01
-1.220299999999999869e+02 4.038101303448503598e-01 9.220686561482234200e-01
-1.186200000000000045e+02 3.761248399206279514e-01 9.846588893960660505e-01
-1.152100000000000080e+02 3.435240948115342308e-01 1.042386311712349745e+00
-1.118000000000000114e+02 3.064214124262348293e-01 1.094409322309505717e+00
-1.083899999999999864e+02 2.653028728189452123e-01 1.139966347053962936e+00
-1.049799999999999898e+02 2.207188921065658116e-01 1.178386705875148488e+00
-1.015699999999999932e+02 1.732754515298751685e-01 1.209100196026748897e+00
-9.815999999999999659e+01 1.236248094685515747e-01 1.231645255254542715e+00
-9.475000000000000000e+01 7.245576294020127095e-02 1.245675589015439400e+00
-9.134000000000000341e+01 2.048355309192512880e-02 1.250965167623412366e+00
-8.792999999999999261e+01 -4.520094951493861674e-02 1.250575128418891735e+00
-8.451999999999999602e+01 -1.192886718612401337e-01 1.243401499755738326e+00
-8.110999999999999943e+01 -1.920078384362423063e-01 1.227525194994354862e+00
-7.770000000000000284e+01 -2.623941646333193267e-01 1.203728330091788923e+00
-7.428999999999999204e+01 -3.327506034171274774e-01 1.192770923515976689e+00
-7.087999999999999545e+01 -4.034872803730590873e-01 1.183470273602574174e+00
-6.746999999999999886e+01 -4.728780860228766203e-01 1.166679009842205295e+00
-6.406000000000000227e+01 -5.393044833171097840e-01 1.140301439481613111e+00
-6.064999999999999858e+01 -6.012722590984930227e-01 1.104072817800604511e+00
-5.724000000000000199e+01 -6.574263836406631922e-01 1.058446053399828335e+00
-5.382999999999999119e+01 -7.065638879955926654e-01 1.004241744505969702e+00
-5.041999999999999460e+01 -7.476448095545413786e-01 9.425044157931277145e-01
-4.700999999999999801e+01 -7.798014604561462892e-01 8.744286056375236704e-01
-4.359999999999999432e+01 -8.023465868852990290e-01 8.013127913797126745e-01
-4.018999999999999773e+01 -8.147814989625139503e-01 7.245260996987130664e-01
-3.678000000000000114e+01 -8.168061417546627068e-01 6.454818592023536805e-01
-3.336999999999999744e+01 -8.083347334602929424e-01 5.656155178367066050e-01
-2.996000000000000085e+01 -7.892211267969859723e-01 4.861393326357098532e-01
-2.654999999999999716e+01 -7.372776307254513828e-01 3.936350796168630595e-01
-2.313999999999999702e+01 -6.817722301541411234e-01 3.115461791894263976e-01
-1.973000000000000043e+01 -6.248654709137733132e-01 2.399181151318061089e-01
-1.632000000000000028e+01 -5.700849340330754744e-01 1.788592229085754215e-01
-1.290999999999999837e+01 -5.240092831351097491e-01 1.284813115367578473e-01
-9.499999999999998224e+00 -4.158786642875714201e-01 1.159644010581637602e-01
-9.250000000000000000e+00 -4.190466956948017407e-01 1.120243081999995338e-01
-9.000000000000000000e+00 -4.243582913579467264e-01 1.081014382433822252e-01
-8.750000000000000000e+00 -4.328386341820091854e-01 1.041570335653674156e-01
-8.500000000000001776e+00 -4.455129070719918150e-01 1.002137336616808067e-01
-8.250000000000000000e+00 -4.621947131360759076e-01 9.602941270018008901e-02
-8.000000000000000000e+00 -4.771057487278825837e-01 9.076982146801837459e-02
-7.750000000000000000e+00 -4.945331423592413400e-01 8.386158490717665615e-02
-7.500000000000000000e+00 -5.136381080169680757e-01 7.463281383348162323e-02
-7.250000000000000888e+00 -5.188565052342037909e-01 6.842026155805916443e-02
